"Y","X1","X2","A","B","group"
0,0.120575658045709,0.596824194891821,0,0,146
1,4.77799337704606,0.617414406236955,0,0,146
0,1.27747776684615,0.697515835558344,1,1,146
0,0.499657570384443,0.596824194891821,1,1,146
1,3.58755527771332,0.657443344008498,1,1,146
0,6.47496009197578,0.6918136193687,0,0,146
0,0.201060986146331,0.596824194891821,0,0,146
0,1.80590816951337,0.633036103418816,0,0,146
0,1.84851897872033,0.596824194891821,0,1,146
0,1.58022600776496,0.681599916690235,0,1,146
0,6.17221753265629,2.54453906776405,0,0,147
1,0.1733848128689,2.54453906776405,1,1,147
0,0.112125997431576,2.58859788873699,0,0,147
0,5.56079454686413,2.54453906776405,1,1,147
0,0.986696709007262,2.54453906776405,1,1,147
1,6.31119134988556,2.54453906776405,1,1,147
0,0.361782411329358,2.55763378778166,0,0,147
1,0.47270267829299,2.54453906776405,1,1,147
0,1.33068611100316,2.62250968889152,0,0,147
0,6.68994559435325,2.57213591797945,1,1,147
1,3.42084814591293,2.5776574181755,1,1,147
0,1.60261665973781,2.54453906776405,0,0,147
0,3.68959706259851,2.54453906776405,0,0,147
0,1.03325641714036,0.822966994304163,1,1,148
0,3.57303491590505,0.848648182836379,1,1,148
0,0.129383808933198,0.839123782907404,1,1,148
1,0.64015150256455,0.809862423245065,0,1,148
0,0.366314264014363,0.829919073540348,0,1,148
1,4.7231985475243,0.830971065098699,0,1,148
0,0.672899731434882,0.809862423245065,1,1,148
0,1.86574816695395,0.842112254463546,0,0,148
0,4.52461897184081,0.824621836230793,0,1,148
0,1.67261683932486,0.87493401071955,1,1,148
1,2.23677375718,0.82757062410124,0,1,148
0,1.60369554339888,0.924328711906389,1,1,148
0,0.47682988550514,0.809862423245065,1,1,148
0,4.81217544128127,0.844265002638598,1,1,148
1,2.16850385024917,0.929495975995601,1,1,148
1,0.19438727458604,0.70835266668631,0,0,149
0,2.51402942827883,0.695312622734215,1,1,149
0,0.88559530582279,0.784999263418341,1,1,149
0,6.10421517457733,0.695312622734215,1,1,149
1,0.871606591157615,0.742812537082506,0,0,149
0,1.77600164330544,0.695312622734215,0,0,149
1,1.34700294863433,0.695312622734215,0,0,149
0,2.26728649056497,0.695312622734215,0,0,149
0,4.08286827785854,0.732647151578653,0,0,149
1,4.01217343641405,0.798890675060139,0,0,149
0,0.197715289167854,0.737630256572979,0,0,149
0,0.298317550681531,0.720498216074298,0,0,149
0,10,0.723771115048435,0,0,149
0,2.32112064949217,0.695312622734215,0,0,149
0,0.863316603004932,0.778680249108308,0,1,149
1,1.42452114439549,0.74769780878713,0,0,149
0,1.61719390182736,0.695312622734215,0,0,149
1,0.545540853193659,0.394925517907493,0,0,150
0,0.843238505534828,0.394925517907493,0,0,150
1,3.17378877459054,0.394925517907493,0,0,150
0,1.40555635590768,0.472411485252097,0,1,150
0,3.03357911838179,0.421174481685476,0,0,150
1,2.70606778926196,0.394925517907493,0,0,150
0,0.902459745295346,0.468055924936503,1,1,150
0,2.00070955968442,0.394925517907493,0,0,150
0,0.556647528894246,0.394925517907493,0,0,150
0,0.286329438909888,0.394925517907493,1,1,150
0,0.251800027675927,0.394925517907493,1,1,150
0,0.0130566395819187,0.394925517907493,0,0,150
1,0.820927261374891,0.442072944572814,0,0,150
1,0.0596968280151486,1.02800068166792,0,0,151
1,1.58715028493645,1.03850893379479,0,0,151
0,0.519074966199696,1.02282633324329,0,0,151
1,1.15723376348615,1.06566424492445,0,0,151
1,0.622815878426902,1.02282633324329,0,0,151
1,1.37515573017299,1.02282633324329,0,0,151
1,0.101695640012622,1.07262189395451,0,0,151
1,2.53899042827807,1.05585324192313,0,0,151
0,2.54392981520834,1.02332033407469,1,1,151
0,0.169414270972849,0.497515945714664,0,0,152
0,1.56385876975002,0.475409382451488,0,0,152
0,0.826847155044383,0.526277379375054,0,0,152
1,0.0745926649789462,0.451696184876,0,0,152
1,0.318130123429,0.451589014661898,0,0,152
1,0.0825424185022712,0.474255245798008,1,1,152
0,4.85470088173575,0.446711779692161,0,0,152
0,1.10252803750336,0.446711779692161,1,1,152
1,1.81224655184098,0.446711779692161,0,0,152
0,1.63021790414097,0.446711779692161,0,0,152
0,4.24835660655923,0.568345130264882,1,1,153
0,1.34664161782712,0.568345130264882,1,1,153
0,2.17963369711842,0.591485561602811,1,1,153
0,0.772120481356978,0.598231741872169,1,1,153
0,4.15479199571495,0.568345130264882,1,1,153
1,3.15136138332968,0.63576436502181,0,1,153
0,2.18086535661461,0.568345130264882,0,1,153
0,3.32045661641245,0.568345130264882,0,1,153
0,1.02380042802542,0.626669433835592,0,0,153
0,1.01003201585263,0.568345130264882,0,1,153
0,3.42752246327802,0.629639082994125,0,1,153
0,2.16831253088059,0.568345130264882,1,1,153
0,2.83746809495573,0.637459915226283,1,1,153
1,2.76659413418713,0.971531372189259,0,0,154
0,1.33751887548715,0.945804512877657,0,1,154
1,4.2587213224153,0.905506677053504,0,0,154
1,7.06500304820848,0.91068948390059,1,1,154
1,1.91483833632412,0.905506677053504,0,0,154
0,0.872520885430276,0.905506677053504,0,1,154
0,3.92695373652463,1.03467353083107,1,1,154
0,0.152510515414178,0.907195349265596,0,1,154
1,1.86755717909875,0.999262334805336,0,0,154
0,3.14767657576089,0.924044799231865,0,1,154
0,1.8224521735913,0.905506677053504,0,0,154
0,1.07004889752716,0.905506677053504,1,1,154
0,2.5526376030499,0.955047653843693,1,1,154
0,0.668585143983364,4.31219747326628,1,1,155
1,0.293675436638296,4.34094178979704,0,0,155
0,4.16319574763007,4.30748169799245,1,1,155
1,6.00590871240864,4.3197903288462,0,0,155
0,0.796058270148933,4.28149383385991,1,1,155
0,5.46470497150846,4.28149383385991,1,1,155
0,1.06699292361736,4.3148953001523,0,1,155
0,1.05691995937377,2.07571382215614,0,0,156
0,5.14484281440206,2.14451565768783,0,0,156
0,0.388885721143274,2.0740394994026,0,1,156
0,1.15210730303079,2.0740394994026,1,1,156
0,1.37502399273217,2.0740394994026,1,1,156
0,0.105512992478907,2.08381943468192,1,1,156
1,5.62723761763344,2.0740394994026,0,0,156
0,1.54476801111343,2.0740394994026,0,0,156
0,0.869959337636828,2.1255803806808,0,1,156
0,2.90805355810131,2.11210010763773,1,1,156
0,4.31262193967528,2.08294786415848,0,1,156
0,3.17196437706695,2.0740394994026,0,1,156
0,0.125613460317254,2.10497948945168,1,1,156
0,1.40143839831684,2.0740394994026,0,0,156
0,2.72629292673411,2.0740394994026,1,1,156
1,0.920602570549331,1.41160451617271,0,0,157
0,1.87271429962459,1.41160451617271,0,0,157
0,2.18776432230117,1.46424662260914,1,1,157
1,2.50851266822758,1.41160451617271,0,0,157
0,8.19069148185563,1.41160451617271,0,0,157
0,3.43270836008673,1.41160451617271,0,0,157
1,0.0692954286317357,1.44182109075719,1,1,157
0,0.00111668463796377,1.4553100354348,1,1,157
0,0.21894247397838,1.41160451617271,0,0,157
1,4.91842963893838,1.41160451617271,1,1,157
0,4.64135543604322,1.42448498456336,0,0,157
1,0.80167144164443,1.44375607723569,0,0,157
0,8.07817320111108,1.49402322422488,0,0,157
0,1.2244248688221,1.41290235908812,1,1,157
0,2.74371954790297,1.46409336883188,0,1,157
0,2.56232974483612,1.41160451617271,1,1,157
0,1.7232258337641,0.554656423297618,1,1,158
1,0.0320760793983936,0.54483054503783,0,0,158
0,0.291954255662858,0.613686558522083,0,0,158
1,1.1423098994419,0.54483054503783,0,0,158
0,1.07780219987035,0.577759875519804,0,0,158
1,0.530434563836927,0.54483054503783,0,0,158
0,0.762963971123099,0.610504749254401,1,1,158
1,2.07947450495305,0.54483054503783,0,0,158
0,0.287275358103216,0.54483054503783,0,0,158
1,2.34984989642146,0.598411032812378,1,1,158
0,1.82485482833328,0.54483054503783,0,0,158
0,1.21772458683699,0.555120626036086,0,1,158
0,1.68103536716131,1.01860268407963,0,0,159
0,2.31652160911801,1.05754232067521,0,0,159
0,0.911267395293075,1.03369432607684,0,0,159
0,1.15957491938025,1.03679047178902,0,0,159
0,0.738028542138636,1.0535404918663,1,1,159
0,0.322995364666573,1.01985190231901,0,0,159
1,0.724669907150583,1.0269491741217,1,1,159
1,0.742644067921854,1.03203412137869,0,0,159
0,1.32849456742406,1.03794664510072,0,0,159
0,1.34641864430159,0.921088725145992,0,0,160
1,4.17668112498478,0.921088725145992,0,0,160
1,0.503496567718685,0.921088725145992,0,0,160
1,1.37853675987571,1.01142286277076,1,1,160
0,1.07819785424798,0.921088725145992,1,1,160
1,3.99092481641059,0.921088725145992,1,1,160
0,4.9730027799768,0.921088725145992,0,0,160
0,3.39478346688633,0.921088725145992,1,1,160
1,0.998827522620559,0.921088725145992,0,0,160
0,0.951094448566437,0.921088725145992,1,1,160
1,2.5106818190867,0.921088725145992,0,0,160
0,0.549337428994477,0.921088725145992,0,0,160
1,1.73624308771434,0.137848371166919,0,0,161
0,1.46880459590795,0.184408308764596,0,0,161
1,2.93820394931321,0.137848371166919,1,1,161
0,0.284732569009066,0.164221356849839,1,1,161
1,0.0847615026856727,0.137848371166919,0,0,161
0,0.0968359154304423,0.15807398645031,0,0,161
0,5.25302264441676,0.137848371166919,0,1,161
0,0.27723441645503,0.137848371166919,0,1,161
0,1.48177953463113,0.204990665485044,0,1,162
0,2.80346395179865,0.204990665485044,0,1,162
0,2.07770677651448,0.204990665485044,0,1,162
0,1.47565407841169,0.204990665485044,0,0,162
0,5.5246508081717,0.205196382524579,1,1,162
0,3.49437547458296,0.267345491673164,0,0,162
0,4.01622951386457,0.204990665485044,1,1,162
1,0.028978579484097,0.244711139811605,0,0,162
0,0.382212072610855,0.204990665485044,1,1,162
1,3.43063405581182,0.204990665485044,0,0,162
0,2.91460162756925,0.272006241597021,0,1,162
1,1.32585905771703,0.204990665485044,1,1,162
1,1.02212669700384,0.242899385963944,0,0,162
1,2.01016019462588,0.204990665485044,0,0,162
0,0.0254593854770064,1.37764827708112,0,0,163
0,0.6464579757303,1.37764827708112,1,1,163
0,4.75973013390727,1.41536382230885,0,0,163
0,3.44964783621912,1.44349417064373,1,1,163
0,6.77442209388981,1.37764827708112,0,0,163
0,7.5577085032496,1.37764827708112,0,0,163
0,2.86790212530944,1.37764827708112,0,0,163
1,0.191394188441336,1.40423803341524,0,0,163
0,1.21739232540131,1.38840862964312,1,1,163
1,1.7357481869113,1.37764827708112,1,1,163
0,0.198327691294253,0.593650070691288,0,1,164
0,1.06176090613008,0.612683460087964,0,0,164
0,0.354934348755555,0.660752401983316,1,1,164
0,1.72578110966596,0.620565685367666,1,1,164
1,0.980627996847034,0.593650070691288,1,1,164
0,0.546672202646732,0.593650070691288,1,1,164
0,0.562267284840345,0.593650070691288,1,1,164
0,1.03620110359043,0.593650070691288,0,0,164
0,0.59038478514183,0.593650070691288,0,1,164
0,1.89840718164089,0.610705354457796,0,0,164
0,3.01163969917183,0.649534736367668,1,1,164
0,1.26338068116456,0.736833464636132,0,1,164
0,0.339030203409493,0.593650070691288,0,1,164
0,1.16473153233528,0.593650070691288,1,1,164
1,5.40332278211541,1.65975516934494,0,1,165
1,0.724330101705545,1.65975516934494,0,0,165
1,0.762222393606599,1.65975516934494,0,0,165
0,2.25137463389876,1.712742228361,0,0,165
1,1.54668583526256,1.6903734398589,0,0,165
1,1.36360866948962,1.70019463909261,1,1,165
1,4.65634440977998,1.65975516934494,0,0,165
1,3.36313072575216,1.65975516934494,0,0,165
0,1.45621921299937,1.65975516934494,0,0,165
0,0.206557921133935,1.65975516934494,0,0,165
0,3.59406204525019,1.66559660692055,0,0,165
1,1.11678384058177,1.65975516934494,0,0,165
0,3.39405278844719,2.58079486385685,1,1,166
0,0.475228864699602,2.58079486385685,1,1,166
0,2.09099427788498,2.58079486385685,0,1,166
0,2.01573072365465,2.58079486385685,1,1,166
0,4.34833846588559,2.58079486385685,1,1,166
0,3.79501181134365,2.69277572640247,1,1,166
0,3.54508599994664,2.58079486385685,1,1,166
0,2.60588119543138,2.58079486385685,1,1,166
0,1.50730827628615,2.58079486385685,1,1,166
0,0.0254427390173078,2.58079486385685,0,1,166
0,2.8876758700419,2.58079486385685,1,1,166
0,1.39592048449809,2.6243855934407,1,1,166
0,0.417975194752216,2.6294394854773,1,1,166
0,2.63104849672856,2.65942039399175,0,0,166
0,0.0862503870656036,2.58079486385685,1,1,166
0,0.157398429045974,2.58585205453654,1,1,166
0,0.39195382211252,1.13792819712799,1,1,167
0,1.55257371245863,1.24237122497853,1,1,167
0,1.80364521211925,1.15343984412058,1,1,167
0,0.0915428884327412,1.17219707193784,1,1,167
0,0.06087493413203,1.13792819712799,0,1,167
0,2.20979232332649,1.13792819712799,1,1,167
0,0.348351058550179,1.14281892926687,1,1,167
1,7.79153926256013,1.21901508982418,0,0,167
0,2.04241400203648,1.13792819712799,0,0,167
0,0.153019908815622,1.13792819712799,1,1,167
1,1.62609124009581,0.244408914004728,0,0,168
0,4.40275729049869,0.27936075780569,0,0,168
0,0.807303265668452,0.323196864553711,0,0,168
0,0.763917385600507,0.277322102437346,0,0,168
1,0.682759490010712,0.297889966813686,0,0,168
0,2.97966809553986,0.218944974874477,0,0,168
1,1.67623970649185,0.236890782124371,0,0,168
1,0.272527710534632,0.218944974874477,0,0,168
0,1.35487062577158,0.242361041511333,0,0,168
0,0.833463244101668,0.270732493878474,0,1,168
0,1.35584770794958,0.218944974874477,0,0,168
0,0.286428178533837,0.218944974874477,1,1,168
0,0.160291469655931,0.23438411937404,1,1,168
0,0.253113970606759,0.28992629570717,1,1,168
0,0.280378046445549,0.937813124957019,0,0,169
0,2.23178169309142,0.937813124957019,0,0,169
1,0.712057758122683,0.943648578351509,0,0,169
0,0.016267838903214,0.937813124957019,1,1,169
1,0.922832725569606,0.937813124957019,0,0,169
0,1.01970920432359,0.976498500825795,0,0,169
0,0.934902651235461,1.03461691487517,0,0,169
1,0.633497699163854,1.05662470644315,0,0,169
0,3.52291860414629,0.937813124957019,0,1,169
0,2.34029845139923,0.937813124957019,0,1,169
0,1.39175696185661,0.849363524716145,1,1,170
0,5.45281386722751,0.830872923876278,1,1,170
0,7.94030128004861,0.821857464607174,1,1,170
0,3.81261039880996,0.840161289707383,1,1,170
0,0.549691638936812,0.821857464607174,1,1,170
0,1.36918180249631,0.89672655798037,0,1,170
0,0.509225515897087,0.821857464607174,1,1,170
0,0.536120780743659,0.882417887068895,1,1,171
0,1.17575567774475,0.882417887068895,1,1,171
1,3.80870556814556,0.882417887068895,1,1,171
0,5.27812043924756,0.882417887068895,1,1,171
0,0.168668887577951,0.882417887068895,0,1,171
0,5.55560071732769,0.932871024045452,0,1,171
0,6.5806222107626,0.974092999853232,1,1,171
1,0.646426319144666,0.882417887068895,0,0,171
0,0.0521240203914747,0.882417887068895,1,1,171
0,2.19493665004692,0.915872108166228,0,0,171
0,8.64694837589837,0.882417887068895,0,0,171
0,0.227070772843102,0.882417887068895,1,1,171
0,1.254523454234,0.93717021387322,0,1,171
0,2.48233758836033,0.938661204774356,1,1,171
0,5.76093858446846,2.06169012909797,0,0,172
0,4.38794176627822,2.06169012909797,0,0,172
0,0.183179939165711,2.06169012909797,0,0,172
1,1.30302940774709,2.08739833340469,0,1,172
0,0.205800174735487,2.06169012909797,0,0,172
1,1.21421833984103,2.06169012909797,1,1,172
1,3.30077710027797,2.06169012909797,0,0,172
1,1.2805643863976,2.12111479538598,0,0,172
1,0.30647796113044,2.06169012909797,0,0,172
1,2.72544085039737,2.06169012909797,0,0,172
1,0.145570560705469,2.06458360478663,1,1,172
0,1.42889140351656,2.06318609179838,0,0,172
1,0.453122519259436,0.703319045841207,0,0,173
1,0.693091599577312,0.718912612129533,0,0,173
1,0.205870199948549,0.749702520504834,1,1,173
1,0.536702995702164,0.703319045841207,0,0,173
0,0.567891932023185,0.703319045841207,0,0,173
0,1.28253895416856,0.736671388140407,0,0,173
0,1.57797706863823,0.703319045841207,0,0,173
1,0.949911803606611,0.703319045841207,0,0,173
1,1.17736790794879,0.746324219374005,0,0,173
1,0.443925746716559,0.714805112575866,1,1,173
1,3.59328900260811,0.718316367430591,0,0,173
0,0.929364474490285,0.703319045841207,0,0,173
1,1.40383183842447,0.568136599149347,1,1,174
0,2.59101924105527,0.582695169816138,0,0,174
0,1.76408512136879,0.547584984944471,1,1,174
0,2.89201458248546,0.648988989357073,1,1,174
0,1.43015757380965,0.547584984944471,1,1,174
0,0.823626087978482,0.551562455893022,0,1,174
0,1.01808175072074,0.547584984944471,1,1,174
0,1.19698647037148,0.578511654845422,0,1,174
0,0.9181302273646,0.547584984944471,0,0,174
0,2.32175072148182,0.547584984944471,1,1,174
1,0.521357436664402,0.617710196760128,0,0,174
1,6.2928497875195,0.70382735933144,0,1,175
1,0.914650931023061,0.756361518237833,0,0,175
1,4.76211073596902,0.701331129107749,0,1,175
0,1.72629803710917,0.711157049327719,1,1,175
0,0.62446654313818,0.700066547000855,0,1,175
0,4.07390320656781,0.713370973001225,0,0,175
1,0.970497097820044,0.700066547000855,0,0,175
1,0.298735037978596,0.725304554472277,1,1,175
0,0.337222827598453,0.700066547000855,1,1,175
0,1.75398733397688,0.739453134688617,0,0,175
1,0.597843068651855,0.700066547000855,0,1,175
1,3.93265723420267,0.70888099655105,0,1,175
0,0.766499391518901,0.700066547000855,0,1,175
0,1.80097058907901,9.37023958955628,1,1,176
0,6.56053350832233,9.4278325936134,1,1,176
0,2.96076831803868,9.35259805334081,1,1,176
0,6.04455344345341,9.35259805334081,1,1,176
0,2.97304479015951,9.35259805334081,1,1,176
0,0.42529532620589,9.35259805334081,0,1,176
0,2.93008177345524,9.35259805334081,1,1,176
0,0.684295033104718,9.35259805334081,0,1,176
0,1.03557545962941,9.36693245810828,0,1,176
0,0.0818534353747964,9.35259805334081,0,1,176
0,3.92237001268153,9.35773738545564,0,1,176
0,0.125191751867533,0.38808471603736,1,1,177
0,1.78739576964619,0.464783364393515,0,0,177
0,0.579838660545647,0.38808471603736,1,1,177
0,3.79455916939263,0.4216298182373,1,1,177
0,0.416283326223493,0.38808471603736,0,0,177
0,0.813450573943555,0.38808471603736,1,1,177
1,3.99207949621563,0.38808471603736,0,0,177
0,5.8965361860014,0.407432169216741,0,0,177
0,0.829490261152387,0.38808471603736,0,0,177
0,0.901970360428095,1.05130112465818,0,1,178
0,1.81771902359071,1.11177089418521,1,1,178
0,0.112356760632546,1.05130112465818,0,1,178
0,2.70331444582882,1.05130112465818,0,1,178
1,2.30665477857541,1.05798171338321,0,1,178
0,1.6247425469661,1.05130112465818,1,1,178
0,3.16753421812167,1.09973759916742,0,0,178
0,1.10342020075768,1.05130112465818,0,1,178
0,3.28581511957531,1.05607546282338,1,1,178
0,0.111888140439987,1.12134256833183,1,1,178
0,0.74897716846317,1.05130112465818,0,1,178
0,7.5496347356112,1.09064168497101,1,1,178
1,2.46086312449517,1.1159614666197,0,1,178
1,0.251810881309211,1.05130112465818,1,1,178
0,10,1.05130112465818,0,1,178
1,0.94023281428963,1.09415899042643,1,1,178
0,0.154233590783578,1.05130112465818,0,1,178
0,1.40603540091482,1.0725234988798,0,0,178
0,0.0800034441053867,0.979127174319576,1,1,179
0,6.16699603031941,0.860435394375717,1,1,179
0,4.49597265861938,0.870264289290046,1,1,179
0,0.19782774318867,0.839269341830511,0,1,179
0,0.493687639012933,0.839269341830511,1,1,179
0,0.781787984073162,0.839269341830511,1,1,179
0,5.15080450077481,0.839269341830511,1,1,179
0,1.36253843922168,0.839269341830511,0,0,179
0,0.568467962555587,0.839269341830511,1,1,179
0,0.068683261051774,0.889306423063691,1,1,179
0,0.104828155326456,0.839269341830511,1,1,179
1,6.07411076094875,1.15126914546287,1,1,180
0,1.06634574662894,1.15126914546287,1,1,180
0,3.13743235526567,1.15126914546287,0,0,180
0,0.585178297013044,1.15126914546287,0,1,180
0,0.422404108706449,1.25052703852208,0,0,180
0,1.60214001131134,1.16893112349179,0,1,180
1,1.67100640564206,1.16322054133374,0,1,180
1,0.0294005116447806,1.20029462945049,0,1,180
0,0.102063817903399,1.15126914546287,1,1,180
0,2.06291709241074,1.21690314099705,0,0,180
0,1.94803458169642,0.49267715005221,0,0,181
0,3.09195831401234,0.443107061663205,0,0,181
0,0.978560425341129,0.395805908682981,0,0,181
0,0.848355230875313,0.405097314802311,1,1,181
0,0.676518661901355,0.395805908682981,1,1,181
1,2.55038177399876,0.482192595083032,0,0,181
1,0.447704048529906,0.395805908682981,1,1,181
0,4.395100954668,0.410566757897388,0,1,181
0,1.03101473206388,0.440293226780827,1,1,181
0,1.91528577250056,0.415181840569449,1,1,181
0,0.482539356368338,0.458046751664355,0,0,181
0,0.156754600815475,0.395805908682981,0,1,181
0,0.412821225821972,0.439556322116397,1,1,181
0,0.41099671035916,0.427012796360697,1,1,181
0,1.28033414576203,0.395805908682981,1,1,181
0,2.17320400654318,0.395805908682981,1,1,181
1,1.72449833332541,0.395805908682981,1,1,181
0,5.84522589872266,0.459262404840274,0,0,182
0,1.983176080426,0.459262404840274,0,0,182
1,1.36882492806762,0.459262404840274,0,0,182
0,0.145829658996448,0.517254399965159,0,0,182
1,0.444465287961066,0.459262404840274,0,0,182
1,1.76176090343835,0.459262404840274,0,0,182
0,0.831086350568029,0.469121151707306,1,1,182
0,6.69095396961937,0.459262404840274,1,1,182
1,0.0164946819618374,0.459262404840274,0,0,182
0,0.160581483258149,3.10827103624577,0,1,183
0,5.7522553351141,3.07400402115083,1,1,183
0,0.324188774451613,3.06027992757742,1,1,183
0,1.09984555188566,3.1256701074251,0,1,183
0,1.40477249262844,3.04284491489366,1,1,183
0,0.458734233863652,3.05920813645654,1,1,183
0,1.00793013069779,3.07581212249278,0,1,183
0,5.54322844345994,3.1082167545068,0,0,183
0,0.470079477587429,3.09217897332328,1,1,183
0,1.38529104739428,3.03345381366511,1,1,183
0,4.19592114885278,3.03345381366511,1,1,183
0,1.95014246106635,3.03345381366511,1,1,183
1,1.05976550932974,0.753735713455699,0,1,184
0,1.89653307377341,0.740846882138068,0,0,184
0,0.243575978092849,0.740846882138068,0,1,184
0,4.00070044754033,0.78284262249189,1,1,184
0,1.24816002976149,0.781262989251992,0,0,184
0,0.379427896812558,0.740846882138068,0,1,184
0,1.83046465708959,0.740846882138068,0,0,184
0,3.21815123727438,0.769315727583897,1,1,184
0,0.838857946917415,0.740846882138068,1,1,184
1,3.98798282800202,0.862091700032129,0,1,184
1,3.07064842089041,0.740846882138068,0,1,184
1,4.02429755760317,0.740846882138068,0,0,184
0,2.41730620889905,0.789503761117843,0,0,184
0,2.70946891783717,0.740846882138068,1,1,184
0,0.0666967953845359,0.7548645327269,0,0,184
0,0.387586713768542,0.742204414143458,0,0,184
0,2.94066132021293,0.882989845343677,0,1,184
0,1.71625938101929,0.740846882138068,0,1,184
0,0.628794033080339,0.929591933628972,1,1,185
0,0.281250221654773,0.902354010990631,0,0,185
0,0.112837770028916,0.89711256209779,1,1,185
1,4.16353213936719,0.924603264067023,1,1,185
0,5.88914720617731,0.898236021606825,0,0,185
0,0.0721128061413765,0.905726848516158,0,0,185
0,1.23877174779773,0.958324021341955,1,1,185
0,0.725140845403075,0.927906450719864,1,1,185
0,4.39196649541087,0.939887311266038,1,1,185
0,1.62966546307644,0.89711256209779,0,1,185
0,1.68988738573136,0.89711256209779,1,1,185
0,3.42614052417245,0.89711256209779,1,1,185
0,4.5757007257113,0.644288127434934,1,1,186
0,2.17308254531565,0.652268963229836,0,1,186
1,0.380018933676183,0.713365592339533,1,1,186
0,0.744154497981071,0.640516817727114,0,1,186
1,0.392189287697233,0.607423016641705,0,0,186
0,0.0734700476750731,0.603994967622614,1,1,186
0,0.564573447220027,0.642039549864516,1,1,186
0,0.44878969215298,0.59071580110585,0,1,186
1,0.778007815591991,0.58236105740572,0,1,186
0,0.354341058991849,0.598146546707042,0,0,186
0,0.747465553693473,0.58236105740572,1,1,186
1,0.437703328207135,0.647506534623864,0,0,186
0,0.816067515872419,0.614088001372709,0,1,186
0,1.22291016764939,0.634789782197707,1,1,186
0,3.94196790973758,0.592542832968585,1,1,186
0,1.64014967150035,0.58236105740572,0,1,186
0,5.27873664696641,0.58236105740572,1,1,186
0,3.2121861986437,1.14102065988786,1,1,187
1,0.29674290958792,1.08617550626879,0,1,187
0,8.78050286615453,1.07829376387402,0,1,187
1,0.917775353212374,1.07829376387402,0,0,187
1,0.0590151930135503,1.08434095223848,0,0,187
0,1.97948634802344,1.07829376387402,0,1,187
1,0.239600720542037,1.07829376387402,0,0,187
0,2.00395349963548,1.10828766898454,0,0,187
0,1.00630524677882,1.07829376387402,0,0,187
0,2.22792033470216,1.27267526971565,0,1,188
0,1.3734899815172,1.23738022092716,0,0,188
1,0.153137932531536,1.23738022092716,1,1,188
0,0.0231335096474804,1.23738022092716,1,1,188
0,4.22164071698613,1.36550269551195,0,1,188
0,0.629571722820401,1.26565700247921,0,0,188
1,0.207841699011624,1.23738022092716,0,0,188
0,0.0560463489964604,1.27578464931013,0,0,188
0,1.47763105315592,1.23738022092716,1,1,188
0,2.22385154891262,1.23738022092716,0,1,188
0,1.85381293474677,0.62261825371996,0,1,189
0,0.244836289398623,0.650671703708541,1,1,189
0,1.56708745545183,0.62261825371996,1,1,189
0,0.288385672494769,0.666998984176285,0,1,189
1,4.08848309127574,0.662863245726246,1,1,189
0,0.0342986937612295,0.636973275630808,1,1,189
0,1.76125857104888,0.637738295711865,1,1,189
0,0.0678932817515588,0.727923099935845,0,1,189
0,0.953508761665104,0.652171851101667,0,1,189
0,3.73347106931691,0.62261825371996,1,1,189
0,1.29737029131502,0.62261825371996,1,1,189
1,0.791411357931793,0.398095926706585,0,0,190
1,6.04988512363205,0.375509465855891,0,1,190
0,4.71045219500489,0.356322476317181,0,0,190
0,1.25029767211527,0.356322476317181,0,1,190
1,0.405577430763478,0.356322476317181,1,1,190
0,0.474855684675276,0.383099063294921,0,0,190
0,3.53120560182219,0.356322476317181,1,1,190
1,0.398029313901572,0.357233738092908,1,1,190
0,4.06482528133278,0.371760127385869,0,0,190
1,0.564548815600574,0.382060678903368,0,0,190
0,9.14978692630186,0.616914818179376,0,0,191
0,3.18246538053278,0.533272584880474,0,1,191
1,1.58672673805597,0.505864428681411,0,1,191
0,1.90355477846208,0.505864428681411,0,1,191
0,4.10261547176128,0.505864428681411,0,0,191
0,7.47883508684945,0.505864428681411,0,0,191
1,6.40050457384358,0.505864428681411,0,1,191
1,1.12470647050093,0.505864428681411,0,1,191
0,2.40618892191889,0.521384590235595,1,1,191
0,0.495977614074945,0.505864428681411,1,1,191
0,2.55308184764328,0.505864428681411,1,1,191
0,4.05981055630331,0.452651906974191,0,0,192
0,2.01033414891901,0.452651906974191,0,0,192
0,6.40918627347717,0.452651906974191,0,0,192
0,0.957389356418538,0.50120065526803,0,0,192
1,0.298606160359853,0.507193195733965,0,0,192
0,1.16831221897155,0.452651906974191,0,0,192
0,1.12149949179677,0.465350195366391,0,0,192
0,1.82474810621681,0.500885223544311,1,1,192
0,1.80779515012147,0.452651906974191,0,0,192
0,1.53563563666315,0.526974231083132,0,0,192
1,3.05076631886845,0.465115826409129,0,0,192
0,3.19227046280351,0.452651906974191,0,0,192
0,5.40968086172767,0.476292212885298,0,0,192
0,2.05911278993857,0.452651906974191,0,0,192
1,4.28942326708725,0.459786521980196,0,0,192
1,3.32206797087123,0.521120715853884,0,0,192
1,0.124481026083231,1.31122643439937,1,1,193
1,0.169192377477884,1.40023356990756,0,0,193
0,0.162315717463881,1.31122643439937,0,1,193
1,1.9649266078228,1.3696915402732,1,1,193
1,1.56405304736438,1.31122643439937,0,0,193
1,3.57159172354226,1.31122643439937,0,0,193
0,1.86567536546829,1.31122643439937,0,0,193
0,2.65269297539237,0.700677131754711,1,1,194
1,1.12725348304957,0.700677131754711,0,1,194
1,3.13147330279812,0.700677131754711,0,1,194
